GlobalID,Detection Date,Submission Date,Latitude,Longitude,Notes,Lab Status,note,note_length,kw_large,kw_yellow,kw_queen,month,delay_days,y,prob_img,has_image,num_images,risk_prior,risk_prior_log,prob_positive,mistake_prob
{628BCDDA-881D-484F-890E-EC7BCC39518F},2020-07-25,2020-07-25,47.835074,-117.423595,"@ 1 1/2"" long reddish orange body",Negative ID,"@ 1 1/2"" long reddish orange body",33,0,0,0,7,0,0,0.0031574199368516014,0,0,1.8269142073038112e-13,1.8269142073036443e-13,5.958781160829285e-14,0.9999999999999404
{51F2AB60-AC49-4A29-A5C8-EFCA057CB764},2020-07-25,2020-07-25,47.304112,-122.437149,I was in my backyard and the hornet lit on a tall lettuce plant. My husband thinks he also saw one a few days ago.,Unverified,i was in my backyard and the hornet lit on a tall lettuce plant. my husband thinks he also saw one a few days ago.,114,0,0,0,7,0,0,0.0031574199368516014,0,0,0.0113623183320467,0.011298252030838212,5.5831174654997225e-08,0.9999999441688253
{D6224763-9892-4D2D-A9E7-9458AE74E1C7},2020-07-23,2020-07-25,48.464006,-123.037857,One giant hornet on the back of a horse,Unverified,one giant hornet on the back of a horse,39,0,0,0,7,2,0,0.0031574199368516014,0,0,4.013227667212343,1.612079952612646,0.3300482105155299,0.6699517894844701
{182AB936-9408-44E3-B000-3791DE0912CE},2020-07-25,2020-07-25,47.499665,-122.313162,Found the large hornet in our back yard near our pond.,Negative ID,found the large hornet in our back yard near our pond.,54,1,0,0,7,0,0,0.0031574199368516014,0,0,0.04664144290525177,0.04558641182655371,1.3607696634486702e-07,0.9999998639230336
{CF712130-A62A-4399-8897-EC0806BB6A23},2020-07-25,2020-07-25,47.642375,-122.373341,"Not sure this is it. It liked our mint. The body is segmented more than your photo and I think our wasp has a black head with yellow accents, the body coloring looks different too, but it looks close.",Unverified,"not sure this is it. it liked our mint. the body is segmented more than your photo and i think our wasp has a black head with yellow accents, the body coloring looks different too, but it looks close.",200,0,1,0,7,0,0,0.0031574199368516014,0,0,0.12480056282713269,0.11760574245387923,1.3612853605312073e-08,0.9999999863871464
{C033F6E7-83BE-4FB1-8D78-B7E6A3155A08},2020-07-25,2020-07-25,47.642375,-122.373341,"Not sure this is it. It liked our mint. The body is segmented more than your photo and I think our wasp has a black head with yellow accents, the body coloring looks different too, but it looks close.",Unverified,"not sure this is it. it liked our mint. the body is segmented more than your photo and i think our wasp has a black head with yellow accents, the body coloring looks different too, but it looks close.",200,0,1,0,7,0,0,0.0031574199368516014,0,0,0.12480056282713269,0.11760574245387923,1.3612853605312073e-08,0.9999999863871464
{10484373-47BB-4F01-8F25-40D6A9E16B57},2020-07-25,2020-07-25,47.642375,-122.373341,"Not sure this is it. It liked our mint. The body is segmented more than your photo and I think our wasp has a black head with yellow accents, the body coloring looks different too, but it looks close.",Unverified,"not sure this is it. it liked our mint. the body is segmented more than your photo and i think our wasp has a black head with yellow accents, the body coloring looks different too, but it looks close.",200,0,1,0,7,0,0,0.0031574199368516014,0,0,0.12480056282713269,0.11760574245387923,1.3612853605312073e-08,0.9999999863871464
{428E266A-2408-4C47-80A8-53EAE76BE049},2020-07-25,2020-07-25,47.570409,-122.142782,Never seen such a large bee. It was double the size of other wasps near it. Orange and black in color.,Unverified,never seen such a large bee. it was double the size of other wasps near it. orange and black in color.,102,1,0,0,7,0,0,0.0031574199368516014,0,0,0.06667831157143385,0.06454943817619932,2.8599378556165673e-08,0.9999999714006215
{569C60D6-DB1B-48E8-952D-FAAA427040C8},2020-07-25,2020-07-25,47.636073,-122.368449,It could have been a paper hornet. But not sure.,Unverified,it could have been a paper hornet. but not sure.,48,0,0,0,7,0,0,0.0031574199368516014,0,0,0.11963221251129762,0.11300024969158926,2.4306173235023307e-06,0.9999975693826765
{B072DDC8-E6ED-411D-A128-BF28441B1D37},2020-07-25,2020-07-25,47.032431,-122.895207,My son and I can identify all the other wasps. We had lunch and this huge hornet landed fir a few seconds right infront of us. Unfortunately since we were just eating non of us cold take a picture fast enough.re,Unverified,my son and i can identify all the other wasps. we had lunch and this huge hornet landed fir a few seconds right infront of us. unfortunately since we were just eating non of us cold take a picture fast enough.re,211,0,0,0,7,0,0,0.0031574199368516014,0,0,0.0009867636026248347,0.00098627707145563,4.33079356863257e-09,0.9999999956692064
{DD46BD12-296D-439A-BD83-843FD80BC937},2020-07-25,2020-07-25,46.568078,-117.127594,"Found dead - it's curled up, would be longer if straight - will keep in case you need to see it.",Negative ID,"found dead - it's curled up, would be longer if straight - will keep in case you need to see it.",96,0,0,0,7,0,0,0.0031574199368516014,0,0,1.1837232326357036e-19,1.1837232326357036e-19,3.094157901409731e-18,1.0
{C7172948-9D57-462A-800D-B2CC92C679BB},2020-07-25,2020-07-25,47.70877,-122.89017, ,Unverified, ,1,0,0,0,7,0,0,0.0031574199368516014,0,0,0.1786432015160075,0.16436394769305915,0.00011710759102587752,0.9998828924089741
{91AA972C-65E7-46E1-84AC-3D53EEB2CC53},2020-07-25,2020-07-25,47.555527,-122.362266,I was working in the backyard and was not close enough to my cell phone to get a photo before it flew away… But I am pretty sure this is what it was.,Unverified,i was working in the backyard and was not close enough to my cell phone to get a photo before it flew away… but i am pretty sure this is what it was.,149,0,0,0,7,0,0,0.0031574199368516014,0,0,0.0702798016878263,0.0679201111939691,7.427873920489262e-08,0.9999999257212608
{733EA5E6-128C-44CE-BAAA-E2E090254AB3},2020-07-25,2020-07-25,47.91611,-122.004125,large hornets spotted in my pasture. They were attracted to the noise of the tractor. We have video of the but no good pictures. They were anywhere from 1.5 to 2 inches.,Unverified,large hornets spotted in my pasture. they were attracted to the noise of the tractor. we have video of the but no good pictures. they were anywhere from 1.5 to 2 inches.,169,1,0,0,7,0,0,0.0031574199368516014,0,0,0.4333380589787112,0.3600060309878636,4.3991742704008216e-08,0.9999999560082573
{991B71EC-677C-424D-BF5B-986898AF2C56},2020-07-26,2020-07-26,48.082057,-122.321592,on flowers,Negative ID,on flowers,10,0,0,0,7,0,0,0.0031574199368516014,0,0,1.247312791986196,0.8097351877813972,0.0006747057647823843,0.9993252942352177
{A31F40F6-05D7-45BD-B591-0195AB0D919A},2020-07-21,2020-07-26,48.755142,-121.547628,There was one and we felt it was as big as a hummingbird,Unverified,there was one and we felt it was as big as a hummingbird,56,0,0,0,7,5,0,0.0031574199368516014,0,0,2.478856930363749,1.2467037715425806,0.0016304655269874715,0.9983695344730126
{AE31FFEE-BE0A-4630-B40F-80B5B7EE5D6C},2020-07-26,2020-07-26,47.223953,-122.975644,"About 3” long, dark, hairy/fury, yellowish ring around eyes with dark head, dark wings, quiet flyer",Unverified,"about 3” long, dark, hairy/fury, yellowish ring around eyes with dark head, dark wings, quiet flyer",99,0,1,0,7,0,0,0.0031574199368516014,0,0,0.005013221032659121,0.005000696680886683,1.6353269125060537e-07,0.9999998364673087
{53D448BE-8475-4FC1-86A6-6349C2A997B8},2020-07-26,2020-07-26,47.55422,-122.00285,Flew by itself and landed on arborvitae tree.  Looked larger than average and possibly murder hornet.   It is now not alive and I put in a container if needed.,Negative ID,flew by itself and landed on arborvitae tree.  looked larger than average and possibly murder hornet.   it is now not alive and i put in a container if needed.,159,1,0,0,7,0,0,0.0031574199368516014,0,0,0.05130552149620498,0.050032745651113396,2.9033982459493863e-09,0.9999999970966017
{4A974753-88C1-4BD4-9BA4-140EBDCDAA30},2020-07-26,2020-07-26,47.564137,-122.586717,Born and raised here I have never seen a hornet this big. We have multiple hornets black and bright orange over an inch in length at least with curved but end burrowing nests in our property  This is our first sighting and there's quite a few down there,Unverified,born and raised here i have never seen a hornet this big. we have multiple hornets black and bright orange over an inch in length at least with curved but end burrowing nests in our property  this is our first sighting and there's quite a few down there,253,0,0,0,7,0,0,0.0031574199368516014,0,0,0.07809535559353684,0.07519592459849113,9.6366012155413e-09,0.9999999903633988
{E633682B-6E3F-44BC-A2AA-659B9F13312A},2020-07-26,2020-07-26,47.553768,-122.546026,Saw this huge bee fly up to my porch it was as big as my middle finger I didn't get pic of it hubby tried to kill it with the bug salt guy but it didn't even faze it,Unverified,saw this huge bee fly up to my porch it was as big as my middle finger i didn't get pic of it hubby tried to kill it with the bug salt guy but it didn't even faze it,165,0,0,0,7,0,0,0.0031574199368516014,0,0,0.0727313632634593,0.07020807187767762,9.407486669438701e-08,0.9999999059251333
{70C5081F-7FA0-4236-9373-58EA1D84F2D4},2020-07-26,2020-07-26,47.003366,-122.671348,Big and ugly had to squish 3 times,Negative ID,big and ugly had to squish 3 times,34,0,0,0,7,0,0,0.0031574199368516014,0,0,0.000836575086286114,0.000836225352387469,2.445841073365546e-07,0.9999997554158927
{9028BD43-277A-40DC-9FF5-49402957EFA7},2020-06-20,2020-07-26,47.62984,-120.68945, ,Unverified, ,1,0,0,0,6,36,0,0.0031574199368516014,0,0,0.002959851695049831,0.0029554799583585887,8.60223824662596e-09,0.9999999913977617
{A9916AA6-6758-478E-9D1B-B7B75E51BF16},2020-07-21,2020-07-26,47.142847,-122.276242,Single bee,Unverified,single bee,10,0,0,0,7,5,0,0.0031574199368516014,0,0,0.002792029181539645,0.0027881387079258875,2.3461339072258967e-07,0.9999997653866093
{C37AD64A-1E4D-4B53-ACCD-27F7EA4545EE},2020-07-26,2020-07-26,47.916109,-122.241322,This hornet was buzzing my wife as she tended some garden plants.,Negative ID,this hornet was buzzing my wife as she tended some garden plants.,65,0,0,0,7,0,0,0.0031574199368516014,0,0,0.547195300393828,0.4364438082212171,1.2388107907866256e-05,0.9999876118920922
{9EBB94B2-7F4C-4939-9AB1-E7054D54B46F},2020-07-25,2020-07-26,47.83734,-120.05384,Circling low at waterfront,Negative ID,circling low at waterfront,26,0,0,0,7,1,0,0.0031574199368516014,0,0,0.00044497330463157705,0.0004448743333692844,1.518040942713416e-09,0.9999999984819591
{7C1D682F-0067-4656-BC61-4218DEB4CA86},2020-07-26,2020-07-26,48.111661,-122.161907,"There was one flying by our blackberry vines, who was then joined by another. They began fighting and went to the ground. We were able to trap one and it is being very aggressive in the plastic tub that we have it in.",Negative ID,"there was one flying by our blackberry vines, who was then joined by another. they began fighting and went to the ground. we were able to trap one and it is being very aggressive in the plastic tub that we have it in.",217,0,0,0,7,0,0,0.0031574199368516014,0,0,1.2522379416095957,0.8119243626043865,1.2070446703315068e-06,0.9999987929553297
{C04993A7-6B7F-4F96-86AB-C065B0774DD9},2020-07-26,2020-07-26,48.01479,-122.06411,i dont think this is the Asian giant hornet but it is much larger than any i have seen before.,Negative ID,i dont think this is the asian giant hornet but it is much larger than any i have seen before.,94,1,0,0,7,0,0,0.0031574199368516014,0,0,0.7449067823250592,0.5567011343564722,1.5244826183356826e-06,0.9999984755173816
{820927DB-89D5-46A9-8185-5B5D9B449B07},2020-07-26,2020-07-26,47.020014,-122.891195, ,Negative ID, ,1,0,0,0,7,0,0,0.0031574199368516014,0,0,0.0008791287664947321,0.0008787425591347847,1.57318134125588e-06,0.9999984268186587
{F6794670-87C1-4A32-B32B-2DE0EE3790B1},2020-07-26,2020-07-26,46.819291,-119.165215,"Unsure if the photo attached, please let me know if it didn't and I can try again.",Unverified,"unsure if the photo attached, please let me know if it didn't and i can try again.",82,0,0,0,7,0,0,0.0031574199368516014,0,0,5.803481584714385e-10,5.803481583030365e-10,4.021962785716905e-14,0.9999999999999598
{CCBA6803-67A6-49F5-8A25-DB4DC71460D7},2020-07-26,2020-07-26,47.6653,-122.20711,Much larger than all other bees and hornets in the area. My guess is that it was slightly larger than one inch long.,Negative ID,much larger than all other bees and hornets in the area. my guess is that it was slightly larger than one inch long.,116,1,0,0,7,0,0,0.0031574199368516014,0,0,0.1296982577890402,0.12195056856051571,4.969555765452394e-08,0.9999999503044423
{E76EB52F-7B36-48DD-8E6B-5A4941D0FBDA},2020-07-26,2020-07-26,47.079787,-122.935933,"I was doing yard work and heard wing flaps I thought were from a dragon fly. When I looked up it was actually a large wasp with a dark body and orangish wings directly in front of my face. Larger than bee I have seen, smaller than a dragon fly. Swiped it",Unverified,"i was doing yard work and heard wing flaps i thought were from a dragon fly. when i looked up it was actually a large wasp with a dark body and orangish wings directly in front of my face. larger than bee i have seen, smaller than a dragon fly. swiped it",254,1,0,0,7,0,0,0.0031574199368516014,0,0,0.0014729958023125458,0.0014719120081480295,4.158239838297891e-10,0.9999999995841761
{060FD7A4-AC6A-4C94-AE45-A31193BEC635},2020-07-25,2020-07-26,48.074098,-123.347615,It was on the woodpile caught it it's alive .,Negative ID,it was on the woodpile caught it it's alive .,45,0,0,0,7,1,0,0.0031574199368516014,0,0,0.7217637047773459,0.5433491752061684,0.004790803533021365,0.9952091964669786
{1DEACBE3-981E-4492-8C9A-0ADF5684937B},2020-07-26,2020-07-26,46.925731,-122.425643,"Saw one of these hornets as I was digging out a tree. He watched it land, take a big off of a limb, it was a big bug too, and fly away.",Unverified,"saw one of these hornets as i was digging out a tree. he watched it land, take a big off of a limb, it was a big bug too, and fly away.",135,0,0,0,7,0,0,0.0031574199368516014,0,0,0.00039693986467526847,0.00039686110488842773,3.5558414778546384e-09,0.9999999964441585
{8A65D710-2AB4-45DA-A439-1066803B2F51},2020-07-26,2020-07-26,45.803163,-122.498549,I was unable to get a photo - it looked identical to the second photo and was approx. 2 - 2 1/2 inches. Landed on my daughters shoulder at Battleground Lake campground site #10 at approx. 11 am this morning. We have been searching photos and watching vid,Unverified,i was unable to get a photo - it looked identical to the second photo and was approx. 2 - 2 1/2 inches. landed on my daughters shoulder at battleground lake campground site #10 at approx. 11 am this morning. we have been searching photos and watching vid,254,0,0,0,7,0,0,0.0031574199368516014,0,0,3.66121873788415e-10,3.661218737213924e-10,3.331859525897446e-13,0.9999999999996668
{46F14B03-12EF-493B-9771-0B85E0293CBE},2020-07-26,2020-07-26,47.878239,-122.203671,"I was putting groceries in my car trunk when I noticed the dead creature in the groove trunk lid sits in. My immediate reaction was that it might be a 'baby' giant hornet, if there is such a thing. it's actually rather beautiful. Less than  1/2 inch long",Unverified,"i was putting groceries in my car trunk when i noticed the dead creature in the groove trunk lid sits in. my immediate reaction was that it might be a 'baby' giant hornet, if there is such a thing. it's actually rather beautiful. less than  1/2 inch long",254,0,0,0,7,0,0,0.0031574199368516014,0,0,0.43756193436478175,0.3629485775367465,3.161703392620863e-08,0.9999999683829661
{0BAB2A8C-DFAA-44E2-8F64-40ACCA1CEBCF},2020-07-26,2020-07-26,47.84572,-118.34313,We have seen over 15-20 sightings in the last 2-3 days. Killed 8 total,Negative ID,we have seen over 15-20 sightings in the last 2-3 days. killed 8 total,70,0,0,0,7,0,0,0.0031574199368516014,0,0,1.983704064115128e-09,1.983704062147587e-09,7.099180777701912e-13,0.9999999999992901
{CE0D5C4D-7F27-496A-B466-7CE6461D4BEA},2020-07-26,2020-07-26,47.887567,-122.520237, ,Unverified, ,1,0,0,0,7,0,0,0.0031574199368516014,0,0,0.5352728723408052,0.4287081322377474,0.00018311116769333596,0.9998168888323067
{AAC7EB91-E399-4E2A-8BA2-BA02D47F8D55},2020-07-26,2020-07-26,46.55621,-120.39197, ,Negative ID, ,1,0,0,0,7,0,0,0.0031574199368516014,0,0,5.454637806184927e-08,5.4546376574195646e-08,9.79243342893552e-12,0.9999999999902076
{7922DBC7-6351-47E1-A4C2-0017ED007E6A},2020-07-26,2020-07-26,47.61015,-117.266586,was floating in my pool. I drown it. It was about 1 inch long.,Negative ID,was floating in my pool. i drown it. it was about 1 inch long.,62,0,0,0,7,0,0,0.0031574199368516014,0,0,7.947356349537019e-15,7.947356349536987e-15,4.196762378278686e-15,0.9999999999999958
{80C73B41-22D7-487B-AC8A-489C1794BA93},2020-07-26,2020-07-26,47.669661,-122.367222,"2"" hornet on my front porch this morning. much bigger than the normal wasps I see. couldn't get too close",Unverified,"2"" hornet on my front porch this morning. much bigger than the normal wasps i see. couldn't get too close",105,0,0,0,7,0,0,0.0031574199368516014,0,0,0.14738090654549924,0.13748187242097787,6.218633334432705e-07,0.9999993781366665
{BD98D952-EDD8-4418-B7E4-28B9778D7A1E},2020-07-26,2020-07-26,47.571087,-122.372616,Tried to take a picture be it flew away. It didn't look like any of the pictures I've seen. Twice as large/long as a regular bee with an all red butt.,Unverified,tried to take a picture be it flew away. it didn't look like any of the pictures i've seen. twice as large/long as a regular bee with an all red butt.,150,1,0,0,7,0,0,0.0031574199368516014,0,0,0.078201932486877,0.07529477636073753,1.8057869100722177e-08,0.9999999819421309
{9F481AD9-B58E-4E9E-9984-DB14BE3B462D},2020-07-26,2020-07-26,47.67858,-122.13158,"Not sure what this is, is it the hornet",Negative ID,"not sure what this is, is it the hornet",39,0,0,0,7,0,0,0.0031574199368516014,0,0,0.13176509117131646,0.12377844161332278,1.6792030769308787e-06,0.9999983207969231
{9E289A7A-D765-40D9-B1FB-7F9770A997F0},2020-07-26,2020-07-26,46.71459,-122.95126,"Sitting on fence face, quite large all over",Negative ID,"sitting on fence face, quite large all over",43,1,0,0,7,0,0,0.0031574199368516014,0,0,3.868153949647042e-05,3.868079138501351e-05,2.4010139484178362e-08,0.9999999759898606
{A65CD3D1-9EDC-4157-8B3D-9D2667310C3C},2020-07-26,2020-07-26,47.62984,-120.68945,Big hornet,Unverified,big hornet,10,0,0,0,7,0,0,0.0031574199368516014,0,0,0.002649088530106491,0.0026455858796101688,8.521309159434581e-09,0.9999999914786908
{BCF8FC98-7EE6-40B5-B400-BDCA67236D4D},2020-07-26,2020-07-26,47.333974,-118.687852, ,Negative ID, ,1,0,0,0,7,0,0,0.0031574199368516014,0,0,1.3764094012847333e-09,1.3764094003374819e-09,1.121724226765674e-12,0.9999999999988782
{4A2C10C1-5129-449F-A7AA-763E6373E8CC},2020-07-26,2020-07-26,46.986424,-122.819584,Was laying on my outside patio sofa reading and something dropped on my shirt brushed it off kept reading. Glanced down it was half a body of a bee head was cut off just like story I saw on CBS Sunday morning. Not sure if it could be related but send pic,Negative ID,was laying on my outside patio sofa reading and something dropped on my shirt brushed it off kept reading. glanced down it was half a body of a bee head was cut off just like story i saw on cbs sunday morning. not sure if it could be related but send pic,254,0,0,0,7,0,0,0.0031574199368516014,0,0,0.0006708908116855936,0.000670665865049123,7.425865888053833e-10,0.9999999992574135
{05DE32C7-D533-4C4A-B2BB-B6AEB294F825},2020-07-15,2020-07-26,47.863244,-121.696343,We were in the Wallace River off the bridge close to 1st street.  A chair was sitting in the water.  I looked at the chair and saw the bee crawl up on the chair out of the water.  It crawled up to the arm and sat there in the sun.  Its wings looked at le,Negative ID,we were in the wallace river off the bridge close to 1st street.  a chair was sitting in the water.  i looked at the chair and saw the bee crawl up on the chair out of the water.  it crawled up to the arm and sat there in the sun.  its wings looked at le,254,0,0,0,7,11,0,0.0031574199368516014,0,0,0.20864192175682583,0.18949735055659792,2.408394253175281e-09,0.9999999975916057
{D4E76FBF-5724-43A7-B920-D31701D43E3A},2020-07-26,2020-07-27,47.422445,-120.38745,It was dead in a tray of water - a great specimen until I smashed the tar out of it afraid it might come back to life....Sorry!!,Negative ID,it was dead in a tray of water - a great specimen until i smashed the tar out of it afraid it might come back to life....sorry!!,128,0,0,0,7,1,0,0.0031574199368516014,0,0,0.00017279712465512463,0.00017278219695159816,3.005305154721351e-11,0.9999999999699469
{27E25A85-3470-4938-8589-7B9084898C74},2020-07-27,2020-07-27,45.67046,-120.83142,"About 2 inches long, found on ground at new TA truck stop",Negative ID,"about 2 inches long, found on ground at new ta truck stop",57,0,0,0,7,0,0,0.0031574199368516014,0,0,2.2355891188172656e-12,2.2355891188147667e-12,8.088174223247902e-14,0.9999999999999191
{C36132F9-980A-4CE8-91E7-29E3572E1575},2020-07-27,2020-07-27,47.935806,-122.232709,"I think it’s dead, it’s upside down in my planter and it’s about 2” long. Friend thinks it’s a cricket but I’ve never heard crickets here. We do, however, have several varieties of wasps and bees.",Negative ID,"i think it’s dead, it’s upside down in my planter and it’s about 2” long. friend thinks it’s a cricket but i’ve never heard crickets here. we do, however, have several varieties of wasps and bees.",196,0,0,0,7,0,0,0.0031574199368516014,0,0,0.5984993883318801,0.4690653068663753,3.567195236147982e-07,0.9999996432804764
{8EAD427D-A1FB-4F54-AA05-FD263CEF4EDD},2020-07-27,2020-07-27,47.643995,-117.470779,Unsure what it is found it dead on the pavement. There is a quarter in the photos for reference.,Negative ID,unsure what it is found it dead on the pavement. there is a quarter in the photos for reference.,96,0,0,0,7,0,0,0.0031574199368516014,0,0,9.687501059045334e-14,9.687501059044866e-14,4.150520443914431e-15,0.9999999999999959
{F32D8416-FFD3-449B-B9ED-571B9A884293},2020-07-27,2020-07-27,47.692463,-119.109484,"Definitely an Asian Hornet.  I got a good look.  I almost got a foot on it, I chased it until it bolted.",Unverified,"definitely an asian hornet.  i got a good look.  i almost got a foot on it, i chased it until it bolted.",104,0,0,0,7,0,0,0.0031574199368516014,0,0,4.5495867080766607e-07,4.5495856731400134e-07,2.100951952368227e-12,0.999999999997899
{7AAA2C6A-92BA-497B-984B-67F0D69BBD1D},2020-07-20,2020-07-27,48.40315,-122.64749, ,Negative ID, ,1,0,0,0,7,7,0,0.0031574199368516014,0,0,4.190371833016628,1.6468053387379973,0.20986556649067756,0.7901344335093224
{DE463291-B659-4B56-8249-AEA743250445},2020-07-27,2020-07-27,46.757624,-122.067633,"3:53 pm, 7/26/20, Spotted in Ashford, WA. Caught on security camera not sure what it is",Negative ID,"3:53 pm, 7/26/20, spotted in ashford, wa. caught on security camera not sure what it is",87,0,0,0,7,0,0,0.0031574199368516014,0,0,5.724641599887959e-05,5.7244777485339614e-05,1.4323579852533932e-09,0.999999998567642
{EA36AD7A-A422-4FE3-B078-54E25CDD757A},2020-07-20,2020-07-27,47.837246,-120.052665,"Huge hornet with red orange body w black stripes. Looked exactly like murder hornet on google search. Multiple people saw it landed near picnic at park, lakeside park in Chelan.",Unverified,"huge hornet with red orange body w black stripes. looked exactly like murder hornet on google search. multiple people saw it landed near picnic at park, lakeside park in chelan.",177,0,0,0,7,7,0,0.0031574199368516014,0,0,0.00044855659974690743,0.0004484560283088501,2.04005301758311e-11,0.9999999999795994
{82755978-C09A-4002-AE80-DFD7803B6746},2020-07-27,2020-07-27,47.769095,-122.340771,"Well over an inch in size, black and yellow stripes on the long legs, orange/brown wings. Moves fast and is nearly silent when it flies",Negative ID,"well over an inch in size, black and yellow stripes on the long legs, orange/brown wings. moves fast and is nearly silent when it flies",135,0,1,0,7,0,0,0.0031574199368516014,0,0,0.2631092445129256,0.23357633567919217,2.2421788193389723e-07,0.9999997757821181
{CD6A5E25-89E7-4BC4-A018-618E105E7EBD},2020-07-25,2020-07-27,47.985632,-122.210191,This apparent insect surprised me by flying off the side view mirror of my car as it was parked in central Everett. It sort of jumped or floated into the gutter. I was shocked by the size. I have seen bees and wasps of different kinds. This was at least,Unverified,this apparent insect surprised me by flying off the side view mirror of my car as it was parked in central everett. it sort of jumped or floated into the gutter. i was shocked by the size. i have seen bees and wasps of different kinds. this was at least,253,0,0,0,7,2,0,0.0031574199368516014,0,0,0.7511633804563272,0.5602803558933983,1.1425193711474261e-07,0.9999998857480629
{A0AD2173-718A-4FE5-8A41-C891795E15EB},2020-07-27,2020-07-27,47.199505,-122.534505,Flew into our yard and was flying around us until we were able to kill it,Unverified,flew into our yard and was flying around us until we were able to kill it,73,0,0,0,7,0,0,0.0031574199368516014,0,0,0.0048697546821362065,0.0048579357813715715,1.4289416257426286e-07,0.9999998571058374
{0B1EDAD3-29E2-4398-9D88-28E7FE080022},2020-07-27,2020-07-27,47.024694,-117.215367,Found on front bumper. Was still alive. Assuming it hit my front bumper on dry creek rd between 195 & sr27,Negative ID,found on front bumper. was still alive. assuming it hit my front bumper on dry creek rd between 195 & sr27,106,0,0,0,7,0,0,0.0031574199368516014,0,0,4.010417289967266e-17,4.010417289967266e-17,3.9746989956867845e-17,1.0
{683FF9AE-7A84-497D-9597-A06C937032FA},2020-07-23,2020-07-27,47.970086,-122.103332,Saw large wasp digging into a hill in woods by home.  I did not get a clear view as it was pushing rocks out of hole.  Only today heard that the murder hornets had land nest.,Unverified,saw large wasp digging into a hill in woods by home.  i did not get a clear view as it was pushing rocks out of hole.  only today heard that the murder hornets had land nest.,174,1,0,0,7,4,0,0.0031574199368516014,0,0,0.6350661058145367,0.4916832352227261,1.1427017834845369e-07,0.9999998857298217
{42D95E9E-AFAF-4269-B772-A7132283D2BE},2020-07-26,2020-07-27,47.810005,-119.972608,Playing at beach with my family and the two GIANT things showed up. Pics are little blurry.,Negative ID,playing at beach with my family and the two giant things showed up. pics are little blurry.,91,0,0,0,7,1,0,0.0031574199368516014,0,0,0.00024503412226977773,0.00024500410631242853,1.5097941965434302e-10,0.9999999998490205
{99D746AD-1CBC-4E17-A1D3-E3DF6AD3984E},2020-07-27,2020-07-27,47.846363,-118.343714,"Have seen and killed multiple. Most seem around 2"".",Negative ID,"have seen and killed multiple. most seem around 2"".",51,0,0,0,7,0,0,0.0031574199368516014,0,0,1.994054919852648e-09,1.9940549178645205e-09,1.2263774580576609e-12,0.9999999999987736
{5386CEAD-50E7-40BA-9EA2-08236332327F},2020-07-27,2020-07-27,47.478852,-122.115197,Large hornets looks like murder hornets found In the backyard. There are tons of them and a lot of nesting.,Unverified,large hornets looks like murder hornets found in the backyard. there are tons of them and a lot of nesting.,107,1,0,0,7,0,0,0.0031574199368516014,0,0,0.0343813740070885,0.033803541746384023,1.2231043361039703e-08,0.9999999877689566
{00612178-7CAE-4EC8-9D15-8C5F151890F8},2020-07-10,2020-07-27,48.739259,-122.486259,I observed at the WWU Campus in the parking lot below Viking Union.  Was deceased and about 1.5 to 2 inches.,Negative ID,i observed at the wwu campus in the parking lot below viking union.  was deceased and about 1.5 to 2 inches.,108,0,0,0,7,17,0,0.0031574199368516014,0,0,8.011225123254551,2.1984710361008033,0.20668143218172347,0.7933185678182766
{9D04A18A-916E-4CCF-9ACA-F1D921A75921},2020-07-27,2020-07-27,47.163363,-122.343161,Attached to the doorway’s net used to prevent bugs and insects from entering the home.,Negative ID,attached to the doorway’s net used to prevent bugs and insects from entering the home.,86,0,0,0,7,0,0,0.0031574199368516014,0,0,0.003398880130394375,0.003393116992441943,3.9103674622009036e-08,0.9999999608963254
{6461EEFE-6A22-446E-AC00-298FEFEEB8FD},2020-07-27,2020-07-27,47.5301,-122.03439,WHAT THE HECK IS THIS,Negative ID,what the heck is this,21,0,0,0,7,0,0,0.0031574199368516014,0,0,0.045097481617742484,0.04411016491083669,6.628244754922922e-07,0.9999993371755245
{E119C3FA-9880-4A54-8345-5111430A46FF},2020-07-26,2020-07-27,45.74955,-120.20116,"My cousin found this hornet while fishing in Roosevelt, WA.",Negative ID,"my cousin found this hornet while fishing in roosevelt, wa.",59,0,0,0,7,1,0,0.0031574199368516014,0,0,4.740224180250715e-13,4.740224180249591e-13,1.0902609204589476e-14,0.9999999999999891
{D8E8CAF7-870A-425E-B957-FCB7BBCBE845},2020-07-20,2020-07-27,47.525591,-120.469221,We killed it :),Negative ID,we killed it :),15,0,0,0,7,7,0,0.0031574199368516014,0,0,0.0005309709781799819,0.0005308300629691989,1.7910727582788547e-09,0.9999999982089273
{9CC7A69A-9629-4934-8858-C55F42051211},2020-07-27,2020-07-27,47.682439,-122.094737,contractor working next door reported it trying to get into his cab.  I think I saw one a couple weeks ago so both sightings at this address,Unverified,contractor working next door reported it trying to get into his cab.  i think i saw one a couple weeks ago so both sightings at this address,140,0,0,0,7,0,0,0.0031574199368516014,0,0,0.1297307514302442,0.12197933126213073,8.365876140039167e-08,0.9999999163412386
